"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-27-80.ca-central-1.compute.internal",,,,"User:","ec2-user"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","16 Dec 2020 09:00:37 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
"epoch","recv","send","lis","act","syn","tim","clo","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
1608109237.699,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.250,0.590,97.985,0.165,0.0,0.010,165453824.0,1085440.0,781373440.0,83595264.0
1608109238.700,10763.0,11361.0,7.0,16.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,166576128.0,1085440.0,781398016.0,82448384.0
1608109239.700,516.0,666.0,7.0,17.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,166576128.0,1085440.0,781398016.0,82448384.0
1608109240.700,762.0,1303.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166576128.0,1085440.0,781398016.0,82448384.0
1608109241.700,10035.0,66136.0,7.0,18.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109242.700,0.0,114.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109243.700,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109244.700,177.0,157.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109245.700,739.0,471.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109246.700,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109247.700,464.0,548.0,7.0,19.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166694912.0,1085440.0,781406208.0,82321408.0
1608109248.700,5270.0,6838.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109249.700,77.0,66.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109250.700,229.0,157.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109251.700,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109252.700,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109253.700,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166686720.0,1085440.0,781414400.0,82321408.0
1608109254.700,461.0,429.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,166682624.0,1085440.0,781418496.0,82321408.0
