"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-25-215.ca-central-1.compute.internal",,,,"User:","root"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","17 Dec 2020 06:37:45 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
"epoch","recv","send","lis","act","syn","tim","clo","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
1608187065.233,0.0,0.0,5.0,4.0,0.0,3.0,0.0,5.008,1.640,92.797,0.456,0.0,0.099,139829248.0,1085440.0,746962944.0,143630336.0
1608187066.233,9909.0,8998.0,7.0,11.0,0.0,3.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,140697600.0,1085440.0,747081728.0,142643200.0
1608187067.234,12286.0,22599.0,7.0,11.0,0.0,3.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,140816384.0,1085440.0,747122688.0,142483456.0
1608187068.234,0.0,0.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140816384.0,1085440.0,747122688.0,142483456.0
1608187069.234,878.0,2729.0,7.0,12.0,1.0,3.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,140812288.0,1085440.0,747126784.0,142483456.0
1608187070.234,831.0,3185.0,7.0,12.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140812288.0,1085440.0,747126784.0,142483456.0
1608187071.234,1114.0,3440.0,7.0,14.0,2.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140812288.0,1085440.0,747126784.0,142483456.0
1608187072.233,2203.0,7682.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140840960.0,1085440.0,747130880.0,142450688.0
1608187073.234,229.0,157.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140836864.0,1085440.0,747134976.0,142450688.0
1608187074.234,173.0,215.0,7.0,13.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140836864.0,1085440.0,747134976.0,142450688.0
1608187075.234,2174.0,7875.0,7.0,16.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140836864.0,1085440.0,747134976.0,142450688.0
1608187076.234,10255.0,3244.0,7.0,19.0,0.0,5.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,140832768.0,1085440.0,747139072.0,142450688.0
1608187077.234,76.0,156.0,7.0,19.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140832768.0,1085440.0,747139072.0,142450688.0
1608187078.234,6694.0,1825.0,7.0,19.0,0.0,5.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,140955648.0,1085440.0,747143168.0,142323712.0
1608187079.233,1260.0,3897.0,7.0,20.0,0.0,5.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,141021184.0,1085440.0,747143168.0,142258176.0
1608187080.234,180.0,522.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141021184.0,1085440.0,747143168.0,142258176.0
1608187081.234,60.0,74.0,7.0,20.0,1.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141021184.0,1085440.0,747143168.0,142258176.0
