"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-40-106.us-west-2.compute.internal",,,,"User:","root"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","17 Dec 2020 06:37:50 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
"epoch","recv","send","lis","act","syn","tim","clo","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
1608187070.240,0.0,0.0,5.0,3.0,0.0,5.0,0.0,4.773,1.385,93.253,0.544,0.0,0.045,138817536.0,1085440.0,714330112.0,177274880.0
1608187071.241,16484.0,8131.0,7.0,8.0,1.0,6.0,0.0,2.020,0.0,96.970,1.010,0.0,0.0,140034048.0,1085440.0,714387456.0,176001024.0
1608187072.241,344.0,474.0,7.0,9.0,2.0,6.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,140034048.0,1085440.0,714395648.0,175992832.0
1608187073.241,2271.0,9648.0,7.0,11.0,2.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140066816.0,1085440.0,714395648.0,175960064.0
1608187074.241,2262.0,6777.0,7.0,13.0,1.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140062720.0,1085440.0,714399744.0,175960064.0
1608187075.241,1031.0,3252.0,7.0,14.0,1.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140062720.0,1085440.0,714399744.0,175960064.0
1608187076.241,7227.0,3918.0,7.0,16.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140185600.0,1085440.0,714403840.0,175833088.0
1608187077.241,471.0,3013.0,7.0,15.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140185600.0,1085440.0,714403840.0,175833088.0
1608187078.241,11433.0,35978.0,7.0,15.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140308480.0,1085440.0,714407936.0,175706112.0
1608187079.241,1187.0,3746.0,7.0,16.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140308480.0,1085440.0,714407936.0,175706112.0
1608187080.241,1031.0,3746.0,7.0,17.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140304384.0,1085440.0,714412032.0,175706112.0
1608187081.241,16235.0,4371.0,7.0,21.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140427264.0,1085440.0,714416128.0,175579136.0
1608187082.241,1140.0,664.0,7.0,21.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140427264.0,1085440.0,714416128.0,175579136.0
1608187083.241,38891.0,17786.0,7.0,21.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140419072.0,1085440.0,714424320.0,175579136.0
1608187084.241,0.0,0.0,7.0,21.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140419072.0,1085440.0,714424320.0,175579136.0
1608187085.241,35428.0,6793.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140414976.0,1085440.0,714428416.0,175579136.0
1608187086.241,76.0,90.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140414976.0,1085440.0,714428416.0,175579136.0
1608187087.241,76.0,90.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140447744.0,1085440.0,714428416.0,175546368.0
1608187088.241,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140447744.0,1085440.0,714428416.0,175546368.0
1608187089.241,42.0,42.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,140447744.0,1085440.0,714428416.0,175546368.0
