"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-38-24.eu-west-2.compute.internal",,,,"User:","root"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","17 Dec 2020 06:37:53 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
"epoch","recv","send","lis","act","syn","tim","clo","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
1608187073.838,0.0,0.0,5.0,3.0,0.0,3.0,0.0,4.607,1.476,92.934,0.946,0.0,0.036,141418496.0,1085440.0,763887616.0,125116416.0
1608187074.839,19344.0,10311.0,7.0,10.0,0.0,4.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,142491648.0,1085440.0,763867136.0,124063744.0
1608187075.839,1605.0,3679.0,7.0,11.0,0.0,4.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,142491648.0,1085440.0,763867136.0,124063744.0
1608187076.839,0.0,0.0,7.0,11.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142479360.0,1085440.0,763879424.0,124063744.0
1608187077.839,0.0,0.0,7.0,11.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142479360.0,1085440.0,763879424.0,124063744.0
1608187078.839,9253.0,3138.0,7.0,10.0,0.0,4.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142606336.0,1085440.0,763879424.0,123936768.0
1608187079.839,770.0,4060.0,7.0,11.0,1.0,4.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,142606336.0,1085440.0,763879424.0,123936768.0
1608187080.839,2343.0,8113.0,7.0,12.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142602240.0,1085440.0,763883520.0,123936768.0
1608187081.839,76.0,90.0,7.0,12.0,0.0,5.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,142602240.0,1085440.0,763883520.0,123936768.0
1608187082.839,8525.0,10210.0,7.0,11.0,1.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142598144.0,1085440.0,763887616.0,123936768.0
1608187083.839,1772.0,7222.0,7.0,13.0,0.0,5.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142594048.0,1085440.0,763891712.0,123936768.0
1608187084.839,31519.0,50613.0,7.0,17.0,3.0,5.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,142712832.0,1085440.0,763899904.0,123809792.0
1608187085.839,2050.0,10120.0,7.0,18.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142708736.0,1085440.0,763904000.0,123809792.0
1608187086.839,0.0,0.0,7.0,18.0,0.0,5.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,142708736.0,1085440.0,763904000.0,123809792.0
1608187087.839,0.0,0.0,7.0,18.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142708736.0,1085440.0,763904000.0,123809792.0
1608187088.839,76.0,90.0,7.0,18.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142708736.0,1085440.0,763904000.0,123809792.0
1608187089.839,0.0,0.0,7.0,18.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142708736.0,1085440.0,763904000.0,123809792.0
